PROJECT: 240-13

Scan ID;#Sub.;Start Time;End Time;Source Name;Velocity (km/s);Observation Type;Opacity;Receiver;Azimuth (deg);Elevation (deg);Pointing Correction X (");Pointing Correction Y (");Focus Correction zZ (mm)
2014-02-26.180;1;2014-02-26 10:21:42;2014-02-26 10:23:00;1637+574;0.00;Lissajous;0.20;NIKA;316.80;47.03;-10.70;5.50;-1.30
2014-02-26.181;1;2014-02-26 10:23:03;2014-02-26 10:24:17;1637+574;0.00;Lissajous;0.20;NIKA;316.79;46.84;-10.70;5.50;-0.70
2014-02-26.182;1;2014-02-26 10:26:34;2014-02-26 10:32:13;FLS3B;0.00;Lissajous;0.11;NIKA;316.77;46.40;-10.70;5.50;-1.86
2014-02-26.183;1;2014-02-26 10:32:16;2014-02-26 10:37:25;FLS3B;0.00;Lissajous;0.08;NIKA;319.16;49.28;-10.70;5.50;-1.86
2014-02-26.184;1;2014-02-26 10:38:12;2014-02-26 10:43:21;FLS3B;0.00;Lissajous;0.23;NIKA;319.01;48.52;-10.70;5.50;-1.86
2014-02-26.185;1;2014-02-26 10:43:23;2014-02-26 10:48:33;FLS3B;0.00;Lissajous;0.15;NIKA;318.91;47.85;-10.70;5.50;-1.86
2014-02-26.186;1;2014-02-26 10:48:35;2014-02-26 10:53:43;FLS3B;0.00;Lissajous;0.14;NIKA;318.86;47.18;-10.70;5.50;-1.86
2014-02-26.187;1;2014-02-26 10:53:47;2014-02-26 10:58:57;FLS3B;0.00;Lissajous;0.15;NIKA;318.79;46.50;-10.70;5.50;-1.86
2014-02-26.188;1;2014-02-26 10:59:00;2014-02-26 11:04:09;FLS3B;0.00;Lissajous;0.11;NIKA;318.74;45.83;-10.70;5.50;-1.86
2014-02-26.189;1;2014-02-26 11:04:13;2014-02-26 11:09:22;FLS3B;0.00;Lissajous;0.20;NIKA;318.73;45.15;-10.70;5.50;-1.86
2014-02-26.190;1;2014-02-26 11:09:35;2014-02-26 11:14:30;FLS3B;0.00;Lissajous;0.08;NIKA;318.73;44.45;-10.70;5.50;-1.86
2014-02-26.191;1;2014-02-26 11:14:48;2014-02-26 11:19:57;FLS3B;0.00;Lissajous;0.03;NIKA;318.75;43.77;-10.70;5.50;-1.86
2014-02-26.192;1;2014-02-26 11:20:00;2014-02-26 11:25:11;FLS3B;0.00;Lissajous;0.00;NIKA;318.78;43.10;-10.70;5.50;-1.86
2014-02-26.193;1;2014-02-26 11:25:14;2014-02-26 11:30:12;FLS3B;0.00;Lissajous;0.00;NIKA;318.84;42.42;-10.70;5.50;-1.86
2014-02-26.194;1;2014-02-26 11:25:14;2014-02-26 11:35:45;FLS3B;0.00;Lissajous;0.00;NIKA;318.93;41.78;-10.70;5.50;-1.86
2014-02-26.195;1;2014-02-26 11:37:58;2014-02-26 11:39:28;1637+574;0.00;track;0.00;NIKA;319.04;40.80;-10.70;5.50;-1.86
2014-02-26.196;1;2014-02-26 11:39:30;2014-02-26 11:40:38;1637+574;0.00;Lissajous;0.00;NIKA;318.20;36.62;-10.70;5.50;-1.86
2014-02-26.197;1;2014-02-26 11:41:59;2014-02-26 11:47:33;FLS3B;0.00;Lissajous;0.00;NIKA;318.29;36.29;-10.80;5.80;-1.86
2014-02-26.198;1;2014-02-26 11:47:34;2014-02-26 11:52:42;FLS3B;0.00;Lissajous;0.00;NIKA;319.28;39.54;-10.80;5.80;-1.86
2014-02-26.199;1;2014-02-26 11:52:46;2014-02-26 11:57:55;FLS3B;0.00;Lissajous;0.01;NIKA;319.40;38.87;-10.80;5.80;-1.86
2014-02-26.200;1;2014-02-26 11:57:57;2014-02-26 12:03:07;FLS3B;0.00;Lissajous;0.01;NIKA;319.54;38.21;-10.80;5.80;-1.86
2014-02-26.201;1;2014-02-26 12:07:42;2014-02-26 12:12:57;Mercury;0.00;track;0.01;NIKA;319.77;37.29;-10.80;5.80;-1.86
2014-02-26.78;1;2014-02-26 04:40:35;2014-02-26 04:42:49;1308+326;0.00;track;0.06;NIKA;284.96;40.82;-13.10;6.80;-1.43
2014-02-26.79;1;2014-02-26 04:43:04;2014-02-26 04:44:15;1308+326;0.00;Lissajous;0.06;NIKA;264.15;68.43;-13.10;6.80;-1.43
2014-02-26.80;1;2014-02-26 04:45:59;2014-02-26 04:47:14;1308+326;0.00;Lissajous;0.04;NIKA;264.70;67.88;-13.90;7.80;-1.40
2014-02-26.81;1;2014-02-26 04:47:18;2014-02-26 04:48:32;1308+326;0.00;Lissajous;0.04;NIKA;264.97;67.60;-13.90;7.80;-2.00
2014-02-26.82;1;2014-02-26 04:48:34;2014-02-26 04:49:48;1308+326;0.00;Lissajous;0.04;NIKA;265.21;67.34;-13.90;7.80;-2.60
2014-02-26.83;1;2014-02-26 04:49:51;2014-02-26 04:51:12;1308+326;0.00;Lissajous;0.04;NIKA;265.44;67.09;-13.90;7.80;-0.80
2014-02-26.84;1;2014-02-26 04:51:15;2014-02-26 04:52:27;1308+326;0.00;Lissajous;0.05;NIKA;265.70;66.81;-13.90;7.80;-0.20
2014-02-26.85;1;2014-02-26 04:54:46;2014-02-26 04:56:16;1308+326;0.00;Lissajous;0.02;NIKA;266.28;66.16;-13.90;7.80;-1.70
2014-02-26.86;1;2014-02-26 04:57:49;2014-02-26 04:59:39;NGP-185990;0.00;track;0.02;NIKA;266.84;65.52;-14.10;8.00;-1.70
2014-02-26.87;1;2014-02-26 04:59:43;2014-02-26 05:04:52;NGP-185990;0.00;Lissajous;0.05;NIKA;251.86;57.79;-14.10;8.00;-1.70
2014-02-26.88;1;2014-02-26 05:04:55;2014-02-26 05:10:07;NGP-185990;0.00;Lissajous;0.01;NIKA;253.12;56.79;-14.10;8.00;-1.70
2014-02-26.89;1;2014-02-26 05:10:09;2014-02-26 05:15:18;NGP-185990;0.00;Lissajous;0.03;NIKA;254.34;55.80;-14.10;8.00;-1.70
2014-02-26.90;1;2014-02-26 05:15:22;2014-02-26 05:20:32;NGP-185990;0.00;Lissajous;0.03;NIKA;255.51;54.79;-14.10;8.00;-1.70
2014-02-26.91;1;2014-02-26 05:21:00;2014-02-26 05:22:51;1354+195;0.00;track;0.04;NIKA;256.71;53.69;-14.10;8.00;-1.70
2014-02-27.162;1;2014-02-27 10:18:56;2014-02-27 10:20:08;1637+574;0.00;Lissajous;0.64;NIKA;316.79;46.87;-11.80;3.00;-1.60
2014-02-27.163;1;2014-02-27 19:14:17;2014-02-27 19:17:42;0316+413;0.00;track;0.65;NIKA;330.42;3.98;0.00;0.00;-1.50 
